latitude_degree,longitude_degree,altitude_meter,speed_meter_per_second,time_posix_millisecond,total_time_millisecond,name,description,speed_km_hour,time_POSIXct
-15.832090000000001,-48.023243,1113.6,7.396044,1627818960000,NA,NA,NA,26.6257584,2021-08-01 08:56:00
-15.832035,-48.023205,1113.1,7.172654,1627818961000,NA,NA,NA,25.8215544,2021-08-01 08:56:01
-15.831986,-48.023167,1112.8,6.3295393,1627818962000,NA,NA,NA,22.78634148,2021-08-01 08:56:02
-15.8319435,-48.02313,1112.5,5.811214,1627818963000,NA,NA,NA,20.9203704,2021-08-01 08:56:03
-15.831902,-48.023094,1112.2,5.6151047,1627818964000,NA,NA,NA,20.21437692,2021-08-01 08:56:04
-15.831873,-48.023052,1111.5,5.523484,1627818965000,NA,NA,NA,19.8845424,2021-08-01 08:56:05
-15.831841,-48.02301,1111.4,5.690254,1627818966000,NA,NA,NA,20.4849144,2021-08-01 08:56:06
-15.83181,-48.022972,1110.8,5.91107,1627818967000,NA,NA,NA,21.279851999999998,2021-08-01 08:56:07
-15.831774,-48.02293,1110.2,6.12365,1627818968000,NA,NA,NA,22.04514,2021-08-01 08:56:08
-15.831735,-48.02289,1109.8,6.250787,1627818969000,NA,NA,NA,22.5028332,2021-08-01 08:56:09
-15.8316965,-48.022846,1109,6.491677,1627818970000,NA,NA,NA,23.370037200000002,2021-08-01 08:56:10
-15.83165,-48.0228,1108.6,6.963677,1627818971000,NA,NA,NA,25.0692372,2021-08-01 08:56:11
-15.831605,-48.02276,1107.8,6.8607326,1627818972000,NA,NA,NA,24.698637360000003,2021-08-01 08:56:12
-15.831558,-48.022717,1107.5,6.9477205,1627818973000,NA,NA,NA,25.0117938,2021-08-01 08:56:13
-15.831515,-48.02267,1106.8,7.1844926,1627818974000,NA,NA,NA,25.86417336,2021-08-01 08:56:14
-15.83147,-48.022625,1106.2,7.595756,1627818975000,NA,NA,NA,27.3447216,2021-08-01 08:56:15
-15.83142,-48.02258,1105.8,7.126329,1627818976000,NA,NA,NA,25.6547844,2021-08-01 08:56:16
-15.831384,-48.022533,1105.6,6.978604,1627818977000,NA,NA,NA,25.1229744,2021-08-01 08:56:17
-15.831345,-48.02248,1104.5,6.9425735,1627818978000,NA,NA,NA,24.9932646,2021-08-01 08:56:18
-15.831304,-48.022438,1103.7,6.9569855,1627818979000,NA,NA,NA,25.045147800000002,2021-08-01 08:56:19
-15.831259,-48.022392,1103.2,6.924043,1627818980000,NA,NA,NA,24.9265548,2021-08-01 08:56:20
-15.831212,-48.02235,1102.9,6.9327936,1627818981000,NA,NA,NA,24.95805696,2021-08-01 08:56:21
-15.83117,-48.022315999999996,1102.7,6.2914495,1627818982000,NA,NA,NA,22.6492182,2021-08-01 08:56:22
-15.831123,-48.02228,1101.7,6.700654,1627818983000,NA,NA,NA,24.122354400000003,2021-08-01 08:56:23
-15.831068,-48.022243,1101.1,6.839114,1627818984000,NA,NA,NA,24.620810400000003,2021-08-01 08:56:24
-15.831018,-48.022205,1100.5,6.1303415,1627818985000,NA,NA,NA,22.0692294,2021-08-01 08:56:25
-15.830975,-48.022175,1100.2,5.3325224,1627818986000,NA,NA,NA,19.197080640000003,2021-08-01 08:56:26
-15.830932,-48.022152,1099.7,5.0077324,1627818987000,NA,NA,NA,18.02783664,2021-08-01 08:56:27
-15.8308935,-48.02212,1098.9,5.3186245,1627818988000,NA,NA,NA,19.1470482,2021-08-01 08:56:28
-15.830845,-48.022095,1098.9,6.1046057,1627818989000,NA,NA,NA,21.97658052,2021-08-01 08:56:29
-15.830796,-48.022064,1098.8,6.483441,1627818990000,NA,NA,NA,23.3403876,2021-08-01 08:56:30
-15.830744,-48.022038,1099.4,6.4993973,1627818991000,NA,NA,NA,23.39783028,2021-08-01 08:56:31
-15.830685,-48.022015,1099.3,6.2847586,1627818992000,NA,NA,NA,22.62513096,2021-08-01 08:56:32
-15.830625,-48.022,1099.2,5.9558506,1627818993000,NA,NA,NA,21.44106216,2021-08-01 08:56:33
-15.830564,-48.02199,1099.2,6.185417,1627818994000,NA,NA,NA,22.2675012,2021-08-01 08:56:34
-15.830499,-48.021988,1100.2,6.49528,1627818995000,NA,NA,NA,23.383008,2021-08-01 08:56:35
-15.830439,-48.02198,1100.2,6.4849854,1627818996000,NA,NA,NA,23.34594744,2021-08-01 08:56:36
-15.830388,-48.021976,1099.4,6.33726,1627818997000,NA,NA,NA,22.814135999999998,2021-08-01 08:56:37
-15.830327,-48.021976,1099.8,6.3619666,1627818998000,NA,NA,NA,22.90307976,2021-08-01 08:56:38
-15.83027,-48.021976,1099.8,6.241522,1627818999000,NA,NA,NA,22.4694792,2021-08-01 08:56:39
-15.830215,-48.02198,1100.1,5.6768713,1627819000000,NA,NA,NA,20.436736680000003,2021-08-01 08:56:40
-15.830165,-48.021984,1100.6,5.1863413,1627819001000,NA,NA,NA,18.67082868,2021-08-01 08:56:41
-15.830118,-48.021984,1100.9,4.960378,1627819002000,NA,NA,NA,17.857360800000002,2021-08-01 08:56:42
-15.830069,-48.021988,1101.3,4.37308,1627819003000,NA,NA,NA,15.743088,2021-08-01 08:56:43
-15.83003,-48.02199,1102,3.9273305,1627819004000,NA,NA,NA,14.1383898,2021-08-01 08:56:44
-15.829993,-48.02199,1102.6,3.3590772,1627819005000,NA,NA,NA,12.092677920000002,2021-08-01 08:56:45
-15.829964,-48.02199,1103.1,3.2360587,1627819006000,NA,NA,NA,11.649811320000001,2021-08-01 08:56:46
-15.829937,-48.021988,1103.4,3.138776,1627819007000,NA,NA,NA,11.2995936,2021-08-01 08:56:47
-15.829911,-48.02198,1103.9,2.9472995,1627819008000,NA,NA,NA,10.610278200000002,2021-08-01 08:56:48
-15.829893,-48.021973,1103.9,2.8376637,1627819009000,NA,NA,NA,10.21558932,2021-08-01 08:56:49
-15.829868,-48.021965,1104.7,2.9792123,1627819010000,NA,NA,NA,10.72516428,2021-08-01 08:56:50
-15.829846,-48.02195,1105.1,3.2350292,1627819011000,NA,NA,NA,11.64610512,2021-08-01 08:56:51
-15.829826,-48.021935,1105.3,3.4048874,1627819012000,NA,NA,NA,12.257594639999999,2021-08-01 08:56:52
-15.829803,-48.02192,1105.8,3.7054853,1627819013000,NA,NA,NA,13.33974708,2021-08-01 08:56:53
-15.829779,-48.0219,1106.1,3.822842,1627819014000,NA,NA,NA,13.7622312,2021-08-01 08:56:54
-15.829757,-48.021873,1106.1,3.8120327,1627819015000,NA,NA,NA,13.72331772,2021-08-01 08:56:55
-15.829737,-48.021847,1106.3,3.8182094,1627819016000,NA,NA,NA,13.745553840000001,2021-08-01 08:56:56
-15.829717,-48.02182,1105.9,3.9782882,1627819017000,NA,NA,NA,14.32183752,2021-08-01 08:56:57
-15.829688,-48.021797,1106.3,3.993215,1627819018000,NA,NA,NA,14.375574,2021-08-01 08:56:58
-15.8296585,-48.02177,1106.2,3.9978476,1627819019000,NA,NA,NA,14.392251360000001,2021-08-01 08:56:59
-15.829637,-48.02174,1105,4.009686,1627819020000,NA,NA,NA,14.4348696,2021-08-01 08:57:00
-15.829621,-48.02171,1104.5,3.8496075,1627819021000,NA,NA,NA,13.858587,2021-08-01 08:57:01
-15.829608,-48.021675,1103.8,3.8887265,1627819022000,NA,NA,NA,13.9994154,2021-08-01 08:57:02
-15.829592,-48.021645,1103.3,3.9036534,1627819023000,NA,NA,NA,14.053152240000001,2021-08-01 08:57:03
-15.82957,-48.02161,1103.8,3.9067416,1627819024000,NA,NA,NA,14.06426976,2021-08-01 08:57:04
-15.829554,-48.021584,1103.4,3.5809226,1627819025000,NA,NA,NA,12.891321360000001,2021-08-01 08:57:05
-15.829535,-48.02155,1103.4,4.1738825,1627819026000,NA,NA,NA,15.025977000000001,2021-08-01 08:57:06
-15.829507,-48.021526,1103.5,4.291754,1627819027000,NA,NA,NA,15.4503144,2021-08-01 08:57:07
-15.829478,-48.021496,1103.7,4.265503,1627819028000,NA,NA,NA,15.3558108,2021-08-01 08:57:08
-15.82945,-48.021465,1104.2,4.3648443,1627819029000,NA,NA,NA,15.71343948,2021-08-01 08:57:09
-15.829425,-48.02143,1105,4.5372763,1627819030000,NA,NA,NA,16.334194680000003,2021-08-01 08:57:10
-15.829402,-48.021397,1105.4,4.402419,1627819031000,NA,NA,NA,15.848708400000001,2021-08-01 08:57:11
-15.829383,-48.02137,1104.9,3.8274744,1627819032000,NA,NA,NA,13.77890784,2021-08-01 08:57:12
-15.829365,-48.021347,1104.8,4.0390253,1627819033000,NA,NA,NA,14.540491079999999,2021-08-01 08:57:13
-15.82934,-48.021324,1105.2,3.9118888,1627819034000,NA,NA,NA,14.082799679999999,2021-08-01 08:57:14
-15.829322,-48.021297,1105.4,4.0235834,1627819035000,NA,NA,NA,14.48490024,2021-08-01 08:57:15
-15.829293,-48.02127,1106.2,4.174397,1627819036000,NA,NA,NA,15.0278292,2021-08-01 08:57:16
-15.829268,-48.021244,1106.3,4.415802,1627819037000,NA,NA,NA,15.896887200000002,2021-08-01 08:57:17
-15.829238,-48.021214,1106.7,4.423008,1627819038000,NA,NA,NA,15.922828800000001,2021-08-01 08:57:18
-15.829206,-48.021187,1107.2,4.4446263,1627819039000,NA,NA,NA,16.00065468,2021-08-01 08:57:19
-15.829175,-48.021156,1108,4.1738825,1627819040000,NA,NA,NA,15.025977000000001,2021-08-01 08:57:20
-15.829144,-48.021122,1108.6,4.4502883,1627819041000,NA,NA,NA,16.02103788,2021-08-01 08:57:21
-15.829122,-48.02109,1109.1,4.652574,1627819042000,NA,NA,NA,16.749266400000003,2021-08-01 08:57:22
-15.829092,-48.021057,1109.6,4.5439677,1627819043000,NA,NA,NA,16.35828372,2021-08-01 08:57:23
-15.829057,-48.021023,1110.6,4.5460267,1627819044000,NA,NA,NA,16.36569612,2021-08-01 08:57:24
-15.82902,-48.021,1110.9,4.517717,1627819045000,NA,NA,NA,16.2637812,2021-08-01 08:57:25
-15.828985,-48.02099,1109.3,4.369992,1627819046000,NA,NA,NA,15.7319712,2021-08-01 08:57:26
-15.828948,-48.02099,1108.7,4.1399107,1627819047000,NA,NA,NA,14.90367852,2021-08-01 08:57:27
-15.828903,-48.020996,1108.4,4.2387376,1627819048000,NA,NA,NA,15.259455360000002,2021-08-01 08:57:28
-15.828858,-48.021004,1108.7,3.6282768,1627819049000,NA,NA,NA,13.06179648,2021-08-01 08:57:29
-15.828822,-48.021015,1108.7,3.79865,1627819050000,NA,NA,NA,13.675139999999999,2021-08-01 08:57:30
-15.828787,-48.021027,1109.1,3.505773,1627819051000,NA,NA,NA,12.6207828,2021-08-01 08:57:31
-15.828752,-48.021034,1109.3,3.7034264,1627819052000,NA,NA,NA,13.33233504,2021-08-01 08:57:32
-15.828715,-48.02104,1109.2,3.730192,1627819053000,NA,NA,NA,13.428691200000001,2021-08-01 08:57:33
-15.82868,-48.021053,1109.2,3.7229857,1627819054000,NA,NA,NA,13.402748520000001,2021-08-01 08:57:34
-15.828644,-48.021065,1109.9,4.0714526,1627819055000,NA,NA,NA,14.657229359999999,2021-08-01 08:57:35
-15.82861,-48.02108,1110,3.9015944,1627819056000,NA,NA,NA,14.04573984,2021-08-01 08:57:36
-15.828575,-48.0211,1110.5,3.8789468,1627819057000,NA,NA,NA,13.96420848,2021-08-01 08:57:37
-15.828544,-48.02112,1110.9,3.6540132,1627819058000,NA,NA,NA,13.15444752,2021-08-01 08:57:38
-15.828511,-48.021133,1111.3,3.6869552,1627819059000,NA,NA,NA,13.27303872,2021-08-01 08:57:39
-15.828478,-48.02114,1111.5,3.529965,1627819060000,NA,NA,NA,12.707874,2021-08-01 08:57:40
-15.828445,-48.021145,1111.2,3.7775464,1627819061000,NA,NA,NA,13.59916704,2021-08-01 08:57:41
-15.828408,-48.021152,1111.2,3.8027678,1627819062000,NA,NA,NA,13.68996408,2021-08-01 08:57:42
-15.828372,-48.02116,1111.4,3.9144626,1627819063000,NA,NA,NA,14.09206536,2021-08-01 08:57:43
-15.828332,-48.02116,1111.8,3.9062269,1627819064000,NA,NA,NA,14.062416840000001,2021-08-01 08:57:44
-15.828294,-48.02116,1111.7,3.8897557,1627819065000,NA,NA,NA,14.00312052,2021-08-01 08:57:45
-15.828257,-48.02116,1111.9,3.8928442,1627819066000,NA,NA,NA,14.01423912,2021-08-01 08:57:46
-15.82822,-48.021164,1112,3.92836,1627819067000,NA,NA,NA,14.142096,2021-08-01 08:57:47
-15.828183,-48.02116,1111.6,3.9401987,1627819068000,NA,NA,NA,14.18471532,2021-08-01 08:57:48
-15.828147,-48.02116,1111.8,3.9355662,1627819069000,NA,NA,NA,14.168038319999999,2021-08-01 08:57:49
-15.828114,-48.02116,1111.9,3.8547547,1627819070000,NA,NA,NA,13.87711692,2021-08-01 08:57:50
-15.828087,-48.021152,1111.6,3.822842,1627819071000,NA,NA,NA,13.7622312,2021-08-01 08:57:51
-15.828049,-48.02115,1111.7,3.8521812,1627819072000,NA,NA,NA,13.86785232,2021-08-01 08:57:52
-15.828013,-48.02115,1111.8,3.8871822,1627819073000,NA,NA,NA,13.99385592,2021-08-01 08:57:53
-15.82798,-48.02115,1111.4,3.804312,1627819074000,NA,NA,NA,13.6955232,2021-08-01 08:57:54
-15.827944,-48.02115,1111.4,3.7718844,1627819075000,NA,NA,NA,13.57878384,2021-08-01 08:57:55
-15.827911,-48.02115,1111.4,3.7878408,1627819076000,NA,NA,NA,13.63622688,2021-08-01 08:57:56
-15.827877,-48.02115,1111.4,3.7507808,1627819077000,NA,NA,NA,13.50281088,2021-08-01 08:57:57
-15.827844,-48.021145,1111,3.7610753,1627819078000,NA,NA,NA,13.53987108,2021-08-01 08:57:58
-15.82781,-48.02114,1110.6,3.8593872,1627819079000,NA,NA,NA,13.89379392,2021-08-01 08:57:59
-15.827777,-48.02114,1110.1,3.8676229,1627819080000,NA,NA,NA,13.92344244,2021-08-01 08:58:00
-15.827742,-48.021137,1109.9,4.007627,1627819081000,NA,NA,NA,14.427457200000001,2021-08-01 08:58:01
-15.827706,-48.021137,1110.1,3.7945323,1627819082000,NA,NA,NA,13.660316280000002,2021-08-01 08:58:02
-15.827673,-48.02114,1110.2,3.5778341,1627819083000,NA,NA,NA,12.88020276,2021-08-01 08:58:03
-15.82764,-48.02114,1110.2,3.713206,1627819084000,NA,NA,NA,13.367541600000001,2021-08-01 08:58:04
-15.827603,-48.02114,1110.2,3.7080588,1627819085000,NA,NA,NA,13.34901168,2021-08-01 08:58:05
-15.82757,-48.021145,1110.6,3.554157,1627819086000,NA,NA,NA,12.7949652,2021-08-01 08:58:06
-15.827535,-48.02115,1110.7,3.5917315,1627819087000,NA,NA,NA,12.9302334,2021-08-01 08:58:07
-15.827503,-48.021152,1110.7,3.5629072,1627819088000,NA,NA,NA,12.82646592,2021-08-01 08:58:08
-15.827474,-48.02116,1110.5,3.5371711,1627819089000,NA,NA,NA,12.733815960000001,2021-08-01 08:58:09
-15.827441,-48.02116,1110.4,3.7507808,1627819090000,NA,NA,NA,13.50281088,2021-08-01 08:58:10
-15.827407,-48.021164,1110.5,3.8768878,1627819091000,NA,NA,NA,13.95679608,2021-08-01 08:58:11
-15.82737,-48.02117,1110.6,3.5860698,1627819092000,NA,NA,NA,12.909851280000002,2021-08-01 08:58:12
-15.827336,-48.021175,1110.5,3.5006258,1627819093000,NA,NA,NA,12.60225288,2021-08-01 08:58:13
-15.8273115,-48.02118,1110.8,2.8181043,1627819094000,NA,NA,NA,10.14517548,2021-08-01 08:58:14
-15.827285,-48.02118,1110.9,2.85362,1627819095000,NA,NA,NA,10.273031999999999,2021-08-01 08:58:15
-15.827258,-48.021183,1111.2,3.1598797,1627819096000,NA,NA,NA,11.375566919999999,2021-08-01 08:58:16
-15.82723,-48.02119,1111.3,3.2638535,1627819097000,NA,NA,NA,11.749872600000002,2021-08-01 08:58:17
-15.8272,-48.021194,1111.6,3.3981962,1627819098000,NA,NA,NA,12.23350632,2021-08-01 08:58:18
-15.82717,-48.0212,1111.8,3.424447,1627819099000,NA,NA,NA,12.3280092,2021-08-01 08:58:19
-15.827137,-48.021202,1112.3,3.5788636,1627819100000,NA,NA,NA,12.883908960000001,2021-08-01 08:58:20
-15.827105,-48.021202,1112.7,3.5932758,1627819101000,NA,NA,NA,12.93579288,2021-08-01 08:58:21
-15.827073,-48.021206,1112.8,3.4162114,1627819102000,NA,NA,NA,12.29836104,2021-08-01 08:58:22
-15.82704,-48.021206,1113.1,3.4980521,1627819103000,NA,NA,NA,12.592987560000001,2021-08-01 08:58:23
-15.82701,-48.021206,1113.6,3.5006258,1627819104000,NA,NA,NA,12.60225288,2021-08-01 08:58:24
-15.82698,-48.02121,1114.1,3.5181265,1627819105000,NA,NA,NA,12.665255400000001,2021-08-01 08:58:25
-15.826946,-48.02121,1114.7,3.6493804,1627819106000,NA,NA,NA,13.137769440000001,2021-08-01 08:58:26
-15.826915,-48.021214,1115.3,3.6123207,1627819107000,NA,NA,NA,13.004354520000001,2021-08-01 08:58:27
-15.826883,-48.021214,1115.6,3.5119498,1627819108000,NA,NA,NA,12.64301928,2021-08-01 08:58:28
-15.82685,-48.021214,1115.7,3.5026848,1627819109000,NA,NA,NA,12.60966528,2021-08-01 08:58:29
-15.826818,-48.021217,1115.9,3.46511,1627819110000,NA,NA,NA,12.474396,2021-08-01 08:58:30
-15.826785,-48.021225,1116.1,3.494964,1627819111000,NA,NA,NA,12.5818704,2021-08-01 08:58:31
-15.826754,-48.021225,1115.9,3.4784927,1627819112000,NA,NA,NA,12.52257372,2021-08-01 08:58:32
-15.826718,-48.021225,1115.8,3.4398887,1627819113000,NA,NA,NA,12.38359932,2021-08-01 08:58:33
-15.826687,-48.021217,1115.8,3.4548156,1627819114000,NA,NA,NA,12.43733616,2021-08-01 08:58:34
-15.826655,-48.02121,1115.8,3.6066587,1627819115000,NA,NA,NA,12.98397132,2021-08-01 08:58:35
-15.826623,-48.0212,1115.7,3.6056292,1627819116000,NA,NA,NA,12.98026512,2021-08-01 08:58:36
-15.826598,-48.02118,1115.8,3.8892412,1627819117000,NA,NA,NA,14.00126832,2021-08-01 08:58:37
-15.826575,-48.021156,1115.7,3.730192,1627819118000,NA,NA,NA,13.428691200000001,2021-08-01 08:58:38
-15.826551,-48.02113,1115.9,3.5371711,1627819119000,NA,NA,NA,12.733815960000001,2021-08-01 08:58:39
-15.826529,-48.021107,1116,3.9628463,1627819120000,NA,NA,NA,14.26624668,2021-08-01 08:58:40
-15.8265,-48.021084,1116.1,3.8645344,1627819121000,NA,NA,NA,13.912323840000001,2021-08-01 08:58:41
-15.82647,-48.021076,1115.8,3.4151819,1627819122000,NA,NA,NA,12.29465484,2021-08-01 08:58:42
-15.826437,-48.021076,1115.7,3.509376,1627819123000,NA,NA,NA,12.6337536,2021-08-01 08:58:43
-15.8264065,-48.021072,1115.5,3.5052583,1627819124000,NA,NA,NA,12.61892988,2021-08-01 08:58:44
-15.826378,-48.021053,1115.2,3.896962,1627819125000,NA,NA,NA,14.0290632,2021-08-01 08:58:45
-15.826357,-48.021027,1114.6,4.193442,1627819126000,NA,NA,NA,15.096391200000001,2021-08-01 08:58:46
-15.826339,-48.02099,1114.6,4.560439,1627819127000,NA,NA,NA,16.4175804,2021-08-01 08:58:47
-15.826344,-48.020935,1114.5,4.9428773,1627819128000,NA,NA,NA,17.79435828,2021-08-01 08:58:48
-15.826333,-48.02089,1114.1,5.1003823,1627819129000,NA,NA,NA,18.361376279999998,2021-08-01 08:58:49
-15.82632,-48.020844,1114,5.212592,1627819130000,NA,NA,NA,18.7653312,2021-08-01 08:58:50
-15.82631,-48.020794,1113.4,5.109133,1627819131000,NA,NA,NA,18.392878800000002,2021-08-01 08:58:51
-15.826297,-48.020744,1113.2,5.612531,1627819132000,NA,NA,NA,20.2051116,2021-08-01 08:58:52
-15.826283,-48.020695,1112.7,5.813273,1627819133000,NA,NA,NA,20.9277828,2021-08-01 08:58:53
-15.826272,-48.020638,1112.2,6.091223,1627819134000,NA,NA,NA,21.9284028,2021-08-01 08:58:54
-15.82626,-48.02058,1111.7,6.3388042,1627819135000,NA,NA,NA,22.819695120000002,2021-08-01 08:58:55
-15.826246,-48.020523,1111.1,6.5081477,1627819136000,NA,NA,NA,23.42933172,2021-08-01 08:58:56
-15.826233,-48.020462,1110.4,6.729993,1627819137000,NA,NA,NA,24.227974800000002,2021-08-01 08:58:57
-15.82622,-48.0204,1109.6,6.7655087,1627819138000,NA,NA,NA,24.35583132,2021-08-01 08:58:58
-15.82621,-48.020336,1109.1,6.9641914,1627819139000,NA,NA,NA,25.07108904,2021-08-01 08:58:59
-15.826197,-48.02027,1108.3,7.306997,1627819140000,NA,NA,NA,26.3051892,2021-08-01 08:59:00
-15.826185,-48.020206,1108,7.3281,1627819141000,NA,NA,NA,26.38116,2021-08-01 08:59:01
-15.826172,-48.020138,1107.1,7.4840612,1627819142000,NA,NA,NA,26.94262032,2021-08-01 08:59:02
-15.82616,-48.02007,1106.5,7.265819,1627819143000,NA,NA,NA,26.156948399999997,2021-08-01 08:59:03
-15.82615,-48.02,1105.9,7.506194,1627819144000,NA,NA,NA,27.0222984,2021-08-01 08:59:04
-15.826145,-48.019928,1105.5,7.619433,1627819145000,NA,NA,NA,27.4299588,2021-08-01 08:59:05
-15.82614,-48.01986,1105.2,7.526783,1627819146000,NA,NA,NA,27.096418800000002,2021-08-01 08:59:06
-15.826132,-48.01979,1105.2,7.16133,1627819147000,NA,NA,NA,25.780788,2021-08-01 08:59:07
-15.826121,-48.01973,1105.2,7.3075113,1627819148000,NA,NA,NA,26.30704068,2021-08-01 08:59:08
-15.826112,-48.01966,1105.3,7.3404536,1627819149000,NA,NA,NA,26.42563296,2021-08-01 08:59:09
-15.826103,-48.019592,1105.6,7.34663,1627819150000,NA,NA,NA,26.447868,2021-08-01 08:59:10
-15.826095,-48.019524,1105.8,7.5998735,1627819151000,NA,NA,NA,27.3595446,2021-08-01 08:59:11
-15.826083,-48.019455,1105.9,7.215376,1627819152000,NA,NA,NA,25.975353600000002,2021-08-01 08:59:12
-15.826067,-48.019386,1105.9,7.55149,1627819153000,NA,NA,NA,27.185364,2021-08-01 08:59:13
-15.826041,-48.01932,1106,7.424353,1627819154000,NA,NA,NA,26.727670800000002,2021-08-01 08:59:14
-15.82601,-48.01926,1105.5,7.691494,1627819155000,NA,NA,NA,27.6893784,2021-08-01 08:59:15
-15.825975,-48.0192,1105.1,7.6683316,1627819156000,NA,NA,NA,27.60599376,2021-08-01 08:59:16
-15.825932,-48.01914,1104.8,8.080625,1627819157000,NA,NA,NA,29.090249999999997,2021-08-01 08:59:17
-15.825889,-48.019077,1104.7,8.06158,1627819158000,NA,NA,NA,29.021687999999997,2021-08-01 08:59:18
-15.825845,-48.019016,1104.1,8.0955515,1627819159000,NA,NA,NA,29.1439854,2021-08-01 08:59:19
-15.825797,-48.01896,1103.7,8.315852,1627819160000,NA,NA,NA,29.937067199999998,2021-08-01 08:59:20
-15.825744,-48.018906,1103.4,8.4249735,1627819161000,NA,NA,NA,30.329904600000003,2021-08-01 08:59:21
-15.825685,-48.018852,1103.1,8.593802,1627819162000,NA,NA,NA,30.937687200000003,2021-08-01 08:59:22
-15.825626,-48.018803,1102.8,8.611817,1627819163000,NA,NA,NA,31.002541200000003,2021-08-01 08:59:23
-15.825565,-48.018753,1102.7,8.433208,1627819164000,NA,NA,NA,30.359548800000002,2021-08-01 08:59:24
-15.825503,-48.018703,1102.7,8.517623,1627819165000,NA,NA,NA,30.663442800000002,2021-08-01 08:59:25
-15.825441,-48.018654,1102.8,8.542845,1627819166000,NA,NA,NA,30.754242,2021-08-01 08:59:26
-15.82538,-48.018604,1102.8,8.707556,1627819167000,NA,NA,NA,31.347201600000002,2021-08-01 08:59:27
-15.825314,-48.01856,1102.5,8.59689,1627819168000,NA,NA,NA,30.948804000000003,2021-08-01 08:59:28
-15.825245,-48.018517,1102.3,8.598434,1627819169000,NA,NA,NA,30.954362399999997,2021-08-01 08:59:29
-15.825175,-48.018486,1102.2,8.451224,1627819170000,NA,NA,NA,30.4244064,2021-08-01 08:59:30
-15.825102,-48.01846,1101.8,8.630862,1627819171000,NA,NA,NA,31.071103200000003,2021-08-01 08:59:31
-15.8250265,-48.018436,1101.2,8.624685,1627819172000,NA,NA,NA,31.048866,2021-08-01 08:59:32
-15.82495,-48.018414,1100.6,8.616964,1627819173000,NA,NA,NA,31.0210704,2021-08-01 08:59:33
-15.824875,-48.01839,1100,8.492917,1627819174000,NA,NA,NA,30.5745012,2021-08-01 08:59:34
-15.824803,-48.01837,1099.5,8.309675,1627819175000,NA,NA,NA,29.914830000000002,2021-08-01 08:59:35
-15.824732,-48.018345,1098.9,8.643215,1627819176000,NA,NA,NA,31.115574,2021-08-01 08:59:36
-15.8246565,-48.018322,1098.6,8.562919,1627819177000,NA,NA,NA,30.826508400000005,2021-08-01 08:59:37
-15.824587,-48.01829,1098.1,8.425488,1627819178000,NA,NA,NA,30.3317568,2021-08-01 08:59:38
-15.824516,-48.01826,1097.7,8.66329,1627819179000,NA,NA,NA,31.187844000000002,2021-08-01 08:59:39
-15.824443,-48.01823,1097.4,8.8105,1627819180000,NA,NA,NA,31.717799999999997,2021-08-01 08:59:40
-15.82437,-48.0182,1097.1,8.807412,1627819181000,NA,NA,NA,31.706683199999997,2021-08-01 08:59:41
-15.8243,-48.018173,1096.7,8.38534,1627819182000,NA,NA,NA,30.187223999999997,2021-08-01 08:59:42
-15.824232,-48.018147,1096.2,8.541815,1627819183000,NA,NA,NA,30.750534,2021-08-01 08:59:43
-15.824162,-48.018116,1095.8,8.545419,1627819184000,NA,NA,NA,30.763508400000003,2021-08-01 08:59:44
-15.824087,-48.018093,1095.3,8.542845,1627819185000,NA,NA,NA,30.754242,2021-08-01 08:59:45
-15.824012,-48.01807,1094.9,8.633436,1627819186000,NA,NA,NA,31.0803696,2021-08-01 08:59:46
-15.823938,-48.018055,1094.5,8.524315,1627819187000,NA,NA,NA,30.687534,2021-08-01 08:59:47
-15.823862,-48.018044,1094.1,8.442473,1627819188000,NA,NA,NA,30.392902799999998,2021-08-01 08:59:48
-15.823785,-48.01804,1093.4,8.47799,1627819189000,NA,NA,NA,30.520764,2021-08-01 08:59:49
-15.823709,-48.018044,1092.9,8.391002,1627819190000,NA,NA,NA,30.207607200000002,2021-08-01 08:59:50
-15.823633,-48.018063,1092.5,8.404385,1627819191000,NA,NA,NA,30.255786,2021-08-01 08:59:51
-15.823564,-48.018093,1092.4,8.390487,1627819192000,NA,NA,NA,30.2057532,2021-08-01 08:59:52
-15.823499,-48.018143,1092.4,8.540786,1627819193000,NA,NA,NA,30.7468296,2021-08-01 08:59:53
-15.823443,-48.0182,1092.3,8.553139,1627819194000,NA,NA,NA,30.7913004,2021-08-01 08:59:54
-15.8234,-48.018265,1092.1,8.366295,1627819195000,NA,NA,NA,30.118661999999997,2021-08-01 08:59:55
-15.823361,-48.018337,1091.9,8.142905,1627819196000,NA,NA,NA,29.314458000000002,2021-08-01 08:59:56
-15.823323,-48.01841,1091.9,8.764175,1627819197000,NA,NA,NA,31.55103,2021-08-01 08:59:57
-15.823288,-48.01848,1091.8,8.7518215,1627819198000,NA,NA,NA,31.506557400000002,2021-08-01 08:59:58
-15.82327,-48.018555,1091.6,8.107389,1627819199000,NA,NA,NA,29.1866004,2021-08-01 08:59:59
-15.82326,-48.018623,1091.6,7.6868615,1627819200000,NA,NA,NA,27.6727014,2021-08-01 09:00:00
-15.823255,-48.018696,1091.6,7.5756817,1627819201000,NA,NA,NA,27.27245412,2021-08-01 09:00:01
-15.823254,-48.018764,1091.6,7.306482,1627819202000,NA,NA,NA,26.3033352,2021-08-01 09:00:02
-15.8232565,-48.018833,1091.8,7.419206,1627819203000,NA,NA,NA,26.7091416,2021-08-01 09:00:03
